Reaction ID,Reaction: Links to Reaxys,Data Count,Number of Reaction Details,Reaction Rank,Record Type,Reactant,Product,Bin,Reaction,Reaction Details: Reaction Classification,Example label,Example title,Fulltext of reaction,Number of Reaction Steps,Multi-step Scheme,Multi-step Details,Number of Stages,Solid Phase,Time (Reaction Details) [h],Temperature (Reaction Details) [C],Pressure (Reaction Details) [Torr],pH-Value (Reaction Details),Other Conditions,Reaction Type,Subject Studied,Prototype Reaction,Named Reaction,Type of reaction description (Reaction Details),Location,Comment (Reaction Details),Product,Yield,Yield (numerical),Yield (optical),Stage Reactant,Reagent,Catalyst,Solvent (Reaction Details),References,Links to Reaxys
1765691,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=1765691&database=RX&origin=ReaxysOutput&ln=,(372 of 518),1,51,full reaction,"3,7-dimethylocta-1,6-dien-3-ol",2-carene; dl-camphene; limonene.,24187; 169385; 27962,C\C(C)=C/CCC(C)(O)C=C>>CC1=CC2C(CC1)C2(C)C.CC1(C)[C@@H]2CC[C@@H](C2)C1=C.CC(=C)C1CCC(C)=CC1,Chemical behaviour,,,,1,,,,,1200,90,,,,,Product distribution,,,,,,2-carene; dl-camphene; limonene.,19 percent Chromat.; 60 percent Chromat.; 21 percent Chromat.,,,,,,various solvent(s),"Article; Melone, S.; Mosini, V.; Nicoletti, R.; Samori, B.; Torquati, G.; Molecular Crystals and Liquid Crystals (1969-1991); vol. 98; (1983); p. 399 - 410;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=5860906&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
3737310,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=3737310&database=RX&origin=ReaxysOutput&ln=,(373 of 518),1,51,full reaction,terephthalonitrile; methanol; (-)-alpha-pinene; acetonitrile,"cis-6-(4-cyanophenyl)-4-(1-methoxy-1-methylethyl)-1-methylcyclohexene; trans-6-(4-cyanophenyl)-4-(1-methoxy-1-methylethyl)-1-methylcyclohexene; 2,4,4,8-Tetramethyl-3-aza-bicyclo[3.3.1]nona-2,7-diene; limonene.",253568; 178359,N#CC1=CC=C(C=C1)C#N.CO.CC1=CC[C@H]2C[C@@H]1C2(C)C.CC#N>>COC(C)(C)[C@@H]1CC=C(C)[C@@H](C1)C1=CC=C(C=C1)C#N.COC(C)(C)[C@@H]1CC=C(C)[C@H](C1)C1=CC=C(C=C1)C#N.CC1=CCC2CC1C(C)=NC2(C)C.CC(=C)C1CCC(C)=CC1,Chemical behaviour,,,,1,,,,,72,10,,,Irradiation; other monoterpenes,,Mechanism,,,,,,"cis-6-(4-cyanophenyl)-4-(1-methoxy-1-methylethyl)-1-methylcyclohexene; trans-6-(4-cyanophenyl)-4-(1-methoxy-1-methylethyl)-1-methylcyclohexene; 2,4,4,8-Tetramethyl-3-aza-bicyclo[3.3.1]nona-2,7-diene",23 percent; 28 percent; 35 percent,23; 28; 35,,,biphenyl,,,"Article; Arnold, Donald R.; Du, Xinyao; Canadian Journal of Chemistry; vol. 72; 2; (1994); p. 403 - 414;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=5907522&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
5139950,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=5139950&database=RX&origin=ReaxysOutput&ln=,(374 of 518),1,51,full reaction,Pinene,"Beta-pinene; Terpinolene; 1-methyl-4-isopropyl-1,3-cyclohexadiene; camphene; fenchene; limonene.",116679; 14970; 319348; 321630; 325884; 319242,CC1=CCC2CC1C2(C)C>>CC1(C)C2CC1C(=C)CC2.C\C(C)=C1/CCC(C)=CC1.CC(C)C1=CC=C(C)CC1.CC1(C)C2CCC(C2)C1=C.CC1(C)C2CCC1C(=C)C2.CC(=C)C1CCC(C)=CC1,Chemical behaviour,,,,1,,,,,3,49.85,,,other reagents,,Product distribution,,,,,,,,,,,lanthanum; silica gel,,,"Article; Yamamoto, Takashi; Matsuyama, Takahiro; Tanaka, Tsunehiro; Funabiki, Takuzo; Yoshida, Satohiro; Physical Chemistry Chemical Physics; vol. 1; 11; (1999); p. 2841 - 2849;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=6168988&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
6729317,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=6729317&database=RX&origin=ReaxysOutput&ln=,(375 of 518),1,51,full reaction,isoprene,"1-methyl-5-(1-methylethenyl)cyclohexene; 1,4-dimethyl-4-vinylcyclohex-1-ene; 1,5-dimethyl-1,5-cyclooctadiene; 1,6-dimethyl-1,5-cyclo-octadiene; limonene.; linear trimer, cyclic trimer",230745; 122144; 136774; 136829; 207914,CC(=C)C=C>>CC(=C)C1CCC=C(C)C1.CC1=CCC(C)(CC1)C=C.C\C1=C\CC\C(C)=C/CC1.C\C1=C\CC\C=C(C)/CC1.CC(=C)C1CCC(C)=CC1,Chemical behaviour,,,,1,,,,,0.7,,,,various Ni-ligand with ?-acidic P ligands,,Mechanism; Product distribution,,,,,,,,,,,,"bis(acetylacetonate)nickel(II); tris(1,1,1,3,3,3-hexafluoroisopropyl)phosphite; triethylaluminum","tetrahydrofuran; 2,2,4-trimethylpentane",Article; van Leeuwen; Roobeek; Tetrahedron; vol. 37; 10; (1981); p. 1973 - 1983;,https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=5620041&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
6730408,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=6730408&database=RX&origin=ReaxysOutput&ln=,(376 of 518),1,51,full reaction,"3,7-dimethylocta-1,6-dien-3-ol",4-methylisopropylbenzene; dl-camphene; limonene.; p-cymenene (30percent Chromat),24187; 169385; 221122,C\C(C)=C/CCC(C)(O)C=C>>CC(C)C1=CC=C(C)C=C1.CC1(C)[C@@H]2CC[C@@H](C2)C1=C.CC(=C)C1CCC(C)=CC1,Chemical behaviour,,,,1,,,,,1200,175.5,,,,,Product distribution,,,,,,4-methylisopropylbenzene; dl-camphene; limonene.,49 percent Chromat.; 8 percent Chromat.; 13 percent Chromat.,,,,,,various solvent(s),"Article; Melone, S.; Mosini, V.; Nicoletti, R.; Samori, B.; Torquati, G.; Molecular Crystals and Liquid Crystals (1969-1991); vol. 98; (1983); p. 399 - 410;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=5860906&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
7436863,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=7436863&database=RX&origin=ReaxysOutput&ln=,(377 of 518),1,51,full reaction,4R-alpha-terpineol; charcoal,limonene.,174934,CC1=CC[C@@H](CC1)C(C)(C)O>>CC(=C)C1CCC(C)=CC1,Chemical behaviour,,,,1,,,,,,200,,,,,,,,,,,,,,,,,,,"Article; Kimura; Bulletin of the Chemical Society of Japan; vol. 10; (1935); p. 330,333;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=1550731&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
7436864,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=7436864&database=RX&origin=ReaxysOutput&ln=,(378 of 518),1,51,full reaction,(-)-(S)-alpha-terpineol; charcoal,limonene.,174934,CC1=CC[C@H](CC1)C(C)(C)O>>CC(=C)C1CCC(C)=CC1,Chemical behaviour,,,,1,,,,,,200,,,,,,,,,,,,,,,,,,,"Article; Kimura; Bulletin of the Chemical Society of Japan; vol. 10; (1935); p. 330,333;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=1550731&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
10497989,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=10497989&database=RX&origin=ReaxysOutput&ln=,(379 of 518),1,51,full reaction,Pinene,terpineol; terpin hydrate; isoborneol; limonene.,270110,CC1=CCC2CC1C2(C)C>>CC1=CCC(CC1)C(C)(C)O.CC(C)(O)C1CCC(C)(O)CC1.[H][C@]12CC[C@](C)([C@@H](O)C1)C2(C)C.CC(=C)C1CCC(C)=CC1,Chemical behaviour,,,,1,,,,,48,59.85,,,,,Product distribution,Further Variations:; Reagents,,,,,,,,,,cesium 12-tungstophosphate; water,,,"Article; Horita, Naoto; Kamiya, Yuichi; Okuhara, Toshio; Chemistry Letters; vol. 35; 12; (2006); p. 1346 - 1347;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=6633873&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
389077,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=389077&database=RX&origin=ReaxysOutput&ln=,(380 of 518),1,50,full reaction,4-chloro-1-naphthylsulphonic acid; rac-alpha-pinene,"Terpinolene; 1-methyl-4-isopropyl-1,3-cyclohexadiene; limonene.",218723; 319348,OS(=O)(=O)C1=CC=C(Cl)C2=CC=CC=C12.CC1=CC[C@H]2C[C@@H]1C2(C)C>>C\C(C)=C1/CCC(C)=CC1.CC(C)C1=CC=C(C)CC1.CC(=C)C1CCC(C)=CC1,Chemical behaviour,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,Article; Mosher; Journal of the American Chemical Society; vol. 69; (1947); p. 2139;,https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=1695277&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
2471674,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=2471674&database=RX&origin=ReaxysOutput&ln=,(381 of 518),2,50,full reaction; has preparation,(-)-Carvone,limonene.,229561,CC(=C)C1CC=C(C)C(=O)C1>>CC(=C)C1CCC(C)=CC1,Chemical behaviour,,,,1,,,,,,,,,Wolff-Kishner-red.,,Mechanism,,,,,,limonene.,50 percent,50,,,,,,"Article; Akhila, Anand; Banthorpe, Derek V.; Indian Journal of Chemistry - Section B Organic and Medicinal Chemistry; vol. 19; 11; (1980); p. 998;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=5577374&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
2471674,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=2471674&database=RX&origin=ReaxysOutput&ln=,(381 of 518),2,50,full reaction; has preparation,(-)-Carvone,limonene.,229561,CC(=C)C1CC=C(C)C(=O)C1>>CC(=C)C1CCC(C)=CC1,Preparation,,,,1,,,,,,,,,Wolff-Kishner-red.,,,,,,,,,,,,,,,,"Article; Akhila, Anand; Banthorpe, Derek V.; Indian Journal of Chemistry - Section B Organic and Medicinal Chemistry; vol. 19; 11; (1980); p. 998;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=5577374&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
4032699,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=4032699&database=RX&origin=ReaxysOutput&ln=,(382 of 518),1,50,full reaction,isoprene,"1-methyl-5-(1-methylethenyl)cyclohexene; 1,5-dimethyl-1,5-cyclooctadiene; 1,6-dimethyl-1,5-cyclo-octadiene; limonene.",230745; 122144; 136829; 207914,CC(=C)C=C>>CC(=C)C1CCC=C(C)C1.C\C1=C\CC\C(C)=C/CC1.C\C1=C\CC\C=C(C)/CC1.CC(=C)C1CCC(C)=CC1,Chemical behaviour,,,,1,,,,,,,,,Variation of catalyst and solvent.,,Product distribution,,,,,,"1,5-dimethyl-1,5-cyclooctadiene; 1,6-dimethyl-1,5-cyclo-octadiene",65 percent Chromat.; 18 percent Chromat.,,,,,triphenyl phosphite; bis(acetylacetonate)nickel(II); triethylaluminum,tetrahydrofuran,"Article; Zakharkin, L. I.; Zhigareva, G. G.; Pryanishnikov, A. P.; Journal of general chemistry of the USSR; vol. 57; (1987); p. 2271 - 2275; Zhurnal Obshchei Khimii; vol. 57; 11; (1987); p. 2551 - 2556;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=5938557&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
5700926,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=5700926&database=RX&origin=ReaxysOutput&ln=,(383 of 518),1,50,full reaction,"1,8-Cineole; porcelain",m-xylene; limonene.,161109; 156228,CC12CCC(CC1)C(C)(C)O2>>CC1=CC(C)=CC=C1.CC(=C)C1CCC(C)=CC1,Chemical behaviour,,,,1,,,,,,330 - 600,,,Pyrolysis,,,,,,,,,,,,,,,,"Article; Hayashi; Nippon Kagaku Zasshi; vol. 80; (1959); p. 329,332,791,933,937; Chem.Abstr.; (1961); p. 5565,5566;; ; Article; Hayashi; vol. &lt;A&gt;16; (1953); p. 593;; ; Article; Matsuura; Hayashi; vol. &lt;A&gt;16; (1952); p. 163;; ; Article; Hayashi et al.; vol. &lt;A&gt;15; (1951); p. 165;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=607993;607994;607995;607996&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
6678957,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=6678957&database=RX&origin=ReaxysOutput&ln=,(384 of 518),1,50,full reaction,carbon dioxide; isoprene,limonene.,207914,O=C=O.CC(=C)C=C.O=C=O.O=C=O.O=C=O.O=C=O>>CC(=C)C1CCC(C)=CC1,Chemical behaviour,,,,1,,,,,,280 - 290,,,,,,,,,,,,,,,,,,,"Article; Tilden; Jahresbericht ueber die Fortschritte der Chemie und Verwandter Theile Anderer Wissenschaften; (1882); p. 405; Journal of the Chemical Society; vol. 45; (1884); p. 414;; ; Article; Brillouin; Comptes Rendus Hebdomadaires des Seances de l'Academie des Sciences; vol. 80; (1875); p. 1446; Bulletin de la Societe Chimique de France; vol. &lt;2&gt;24; (1875); p. 112;; ; Article; Harries; Chemische Berichte; vol. 35; (1902); p. 3260,3265;; ; Article; Wallach; Justus Liebigs Annalen der Chemie; vol. 227; (1885); p. 286 Anm.; Justus Liebigs Annalen der Chemie; vol. 245; (1888); p. 196;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=1293772;1293773;1661655;1661683&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
7051543,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=7051543&database=RX&origin=ReaxysOutput&ln=,(385 of 518),1,50,full reaction,Geraniol; coal,"7-methyl-3-methene-1,6-octadiene; limonene.",165338; 109829,C\C(C)=C/CC\C(C)=C\CO.C\C(C)=C/CC\C(C)=C\CO>>C\C(C)=C/CCC(=C)C=C.CC(=C)C1CCC(C)=CC1,Chemical behaviour,,,,1,,,,,,225,,,,,,,,,,,,,,,,,,,"Article; Kimura; Bulletin of the Chemical Society of Japan; vol. 10; (1935); p. 330,333;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=1550731&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
7051544,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=7051544&database=RX&origin=ReaxysOutput&ln=,(386 of 518),1,50,full reaction,linalool; active coal,"7-methyl-3-methene-1,6-octadiene; limonene.; alpha-camphor",174919; 169385,C\C(C)=C/CC[C@@](C)(O)C=C>>C\C(C)=C/CCC(=C)C=C.CC(=C)C1CCC(C)=CC1,Chemical behaviour,,,,1,,,,,,225,,,,,,,,,,,,,,,,,,,"Article; Kimura; Bulletin of the Chemical Society of Japan; vol. 10; (1935); p. 330,333;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=1550731&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
7051550,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=7051550&database=RX&origin=ReaxysOutput&ln=,(387 of 518),1,50,full reaction,"cis-1,8-terpine; Japanese acid earth",terpineol; limonene.,173157; 115250,CC(C)(O)[C@H]1CC[C@@](C)(O)CC1>>CC1=CCC(CC1)C(C)(C)O.CC(=C)C1CCC(C)=CC1,Chemical behaviour,,,,1,,,,,,100,,,bei der Destillation,,,,,,,,,,,,,,,,Article; Ono; Bulletin of the Chemical Society of Japan; vol. 1; (1926); p. 250; Chemisches Zentralblatt; vol. 98; I; (1927); p. 1004;,https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=1535859&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
9184382,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=9184382&database=RX&origin=ReaxysOutput&ln=,(388 of 518),1,50,full reaction,Pinene,"1-methyl-4-isopropyl-1,3-cyclohexadiene; camphene; crithmene; limonene.",116679; 14970; 319348; 320536,CC1=CCC2CC1C2(C)C>>CC(C)C1=CC=C(C)CC1.CC1(C)C2CCC(C2)C1=C.CC(C)C1=CCC(C)=CC1.CC(=C)C1CCC(C)=CC1,Chemical behaviour,,,,1,,,,,3,70,,,,,Product distribution,Further Variations:; Reagents; Temperatures; reaction times,,,,,,,,,,chloroacetic acid,,,Article; Radbil'; Zolin; Shkapova; Radbil'; Russian Journal of Applied Chemistry; vol. 75; 2; (2002); p. 310 - 314;,https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=6369401&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
25947585,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=25947585&database=RX&origin=ReaxysOutput&ln=,(389 of 518),1,50,full reaction,Pinene,"Beta-pinene; 1-methyl-4-isopropyl-1,3-cyclohexadiene; crithmene; limonene.",319348; 320536; 325884; 14970,CC1=CCC2CC1C2(C)C>>CC1(C)C2CC1C(=C)CC2.CC(C)C1=CC=C(C)CC1.CC(C)C1=CCC(C)=CC1.CC(=C)C1CCC(C)=CC1,Chemical behaviour,,,,1,,,,,,89.84,,,,,Kinetics,Further Variations:; Catalysts,,,,,,,,,,,ferrierite-type zeolite,,"Article; Rachwalik, Rafal; Olejniczak, Zbigniew; Jiao, Jian; Huang, Jun; Hunger, Michael; Sulikowski, Bogdan; Journal of Catalysis; vol. 252; 2; (2007); p. 161 - 170;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=7173390&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
28227647,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=28227647&database=RX&origin=ReaxysOutput&ln=,(390 of 518),1,50,full reaction,Pinene,(Z)-ocimene; trans ocimene; limonene.,319348; 140220; 140220,CC1=CCC2CC1C2(C)C>>C\C(C)=C/C\C=C(\C)C=C.C\C(C)=C/C\C=C(/C)C=C.CC(=C)C1CCC(C)=CC1,Chemical behaviour,,,,1,,,,,,336.84,,,,,Kinetics; Mechanism,Temperature,,,supporting information; scheme or table,,,,,,,,,,"Article; Stolle, Achim; Ondruschka, Bernd; Findeisen, Matthias; Journal of Organic Chemistry; vol. 73; 21; (2008); p. 8228 - 8235;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=8711737&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
37872655,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=37872655&database=RX&origin=ReaxysOutput&ln=,(391 of 518),1,50,full reaction,"endo-borneol; 2,4-Xylenol","(1S,2R,4S)-1,7,7-trimethyl-2-endo-(2,4-dimethylphenoxy)-bicyclo[2.2.1]heptane; 2,4-dimethyl-6-{(1R,2R,4S)-1,7,7-trimethylbicyclo[2.2.1]hept-2-yl}phenol; 2,4-dimethyl-6-((1R,2S,4S)-,17,7-trimethylbicyclo[2.2.1]hept-2-exo-yl)phenol; (2R,5R,6S)-isopropyl-2,8,10-trimethyl-3,4,5,6-tetrahydro-2H-2,6-methano-1-benzoxocine; (2R,5R,6S)-2-isopropyl-5,8,10-trimethyl-3,4,5,6-tetrahydro-2H-2,6-metano-1-benzoxocine; (+)-camphene; limonene.",,[H][C@]12CC[C@](C)([C@H](O)C1)C2(C)C.CC1=CC=C(O)C(C)=C1>>[H][C@]12CC[C@](C)([C@@H](C1)OC1=C(C)C=C(C)C=C1)C2(C)C.[H][C@]12CC[C@](C)([C@@H](C1)C1=CC(C)=CC(C)=C1O)C2(C)C.[H][C@]12CC[C@](C)([C@H](C1)C1=CC(C)=CC(C)=C1O)C2(C)C.[H][C@]12C[C@@](C)(CC[C@@H]1C(C)C)OC1=C2C=C(C)C=C1C.[H][C@]12C[C@@](CC[C@@H]1C)(OC1=C2C=C(C)C=C1C)C(C)C.CC1(C)[C@@H]2CC[C@@H](C2)C1=C.CC(=C)C1CCC(C)=CC1,Chemical behaviour,,,,1,,,2,,7,180; 200,,,,,Mechanism,,,Experimental part,,,"(1S,2R,4S)-1,7,7-trimethyl-2-endo-(2,4-dimethylphenoxy)-bicyclo[2.2.1]heptane; 2,4-dimethyl-6-{(1R,2R,4S)-1,7,7-trimethylbicyclo[2.2.1]hept-2-yl}phenol; 2,4-dimethyl-6-((1R,2S,4S)-,17,7-trimethylbicyclo[2.2.1]hept-2-exo-yl)phenol; (2R,5R,6S)-isopropyl-2,8,10-trimethyl-3,4,5,6-tetrahydro-2H-2,6-methano-1-benzoxocine; (2R,5R,6S)-2-isopropyl-5,8,10-trimethyl-3,4,5,6-tetrahydro-2H-2,6-metano-1-benzoxocine; (+)-camphene; limonene.",26 percent; 23 percent; 6 percent; 17 percent; 7 percent; 11 percent; 9 percent,26; 23; 6; 17; 7; 11; 9,93 percent ee; > 99 percent ee,"2,4-Xylenol; endo-borneol",aluminium,,,"Article; Chukicheva; Krylova; Buravlev; Suponitskii; Kutchin; Russian Journal of Organic Chemistry; vol. 50; 4; (2014); p. 589 - 595; Zh. Org. Khim.; vol. 50; 4; (2014); p. 600 - 606,7;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=63577719&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
334504,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=334504&database=RX&origin=ReaxysOutput&ln=,(392 of 518),1,49,full reaction,(4S)-(-)-alpha-terpinyl acetate,"Terpinolene; 1-methyl-4-isopropyl-1,3-cyclohexadiene; (-)-(S)-limonene",307711; 174934; 169764,CC(=O)OC(C)(C)[C@H]1CCC(C)=CC1>>C\C(C)=C1/CCC(C)=CC1.CC(C)C1=CC=C(C)CC1.CC(=C)[C@H]1CCC(C)=CC1,Chemical behaviour,,,,1,,,,,,80 - 100,,,,,,,,,,,,,,,,,,,"Article; Marot; Bulletin de l'Institut du pin; (1933); p. 38,41, 61;; ; Article; Dupont; Levy; Marot; Bulletin de la Societe Chimique de France; vol. &lt;4&gt; 53; (1933); p. 393,400;; ; Article; Paillard; Tempia; Helvetica Chimica Acta; vol. 14; (1931); p. 1314,1316;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=1551975;1552008;1552009&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
2832480,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=2832480&database=RX&origin=ReaxysOutput&ln=,(393 of 518),1,49,full reaction,catechol mononeryl ether,Terpinolene; limonene.,109759; 316316,C\C(C)=C/CC\C(C)=C/COC1=CC=CC=C1O>>C\C(C)=C1/CCC(C)=CC1.CC(=C)C1CCC(C)=CC1,Chemical behaviour,,,,1,,,,,,,,,"cyclization with different organoaluminium reagent; 1.) -78 deg C, 0.5 h, 2.) room temp., 24 h",,Product distribution,,,,,,,,,,,,,diethyl ether,"Article; Sakane, Soichi; Fujiwara, Junya; Maruoka, Keiji; Yamamoto, Hisashi; Tetrahedron; vol. 42; 8; (1986); p. 2193 - 2202;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=5604868&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
3915089,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=3915089&database=RX&origin=ReaxysOutput&ln=,(394 of 518),1,49,full reaction,"(-)-{1-(R)-[(1E)-2-methylbuta-1,3-dienyloxy]ethyl}benzene; isoprene",D-limonene; (-)-trans-carveol; (+)-trans-carveol; (-)-(S)-limonene,206489; 82514; 228083,C[C@@H](O\C=C(/C)C=C)C1=CC=CC=C1.CC(=C)C=C>>CC(=C)[C@@H]1CCC(C)=CC1.CC(=C)[C@@H]1CC=C(C)[C@@H](O)C1.CC(=C)[C@H]1CC=C(C)[C@H](O)C1.CC(=C)[C@H]1CCC(C)=CC1,Chemical behaviour,,,,1,,,,,60,50,135011,,"other conditions; other 1-(1-arylalkoxy)-2-methyl-1,3-butadienes; enantioselectivity of the reaction",,Product distribution,,,,,,,,,,,,,,"Article; Zadel, Guido; Rieger, Rainer; Breitmaier, Eberhard; Liebigs Annalen der Chemie; 12; (1991); p. 1343 - 1346;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=5597351&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
5553867,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=5553867&database=RX&origin=ReaxysOutput&ln=,(395 of 518),1,49,full reaction,"methanol; (1R,4R,5R)-4,7,7-trimethyl-6-thiabicyclo[3.2.1]octane; Raney nickel","trans-1,4-menthane; cis-1-isopropyl-4-methyl-cyclohexane; D-limonene; (+)-p-menth-1-ene",159991,CO.C[C@@H]1CC[C@@H]2C[C@H]1SC2(C)C>>CC(C)[C@H]1CC[C@H](C)CC1.CC(C)[C@@H]1CC[C@H](C)CC1.CC(=C)[C@@H]1CCC(C)=CC1.CC(C)[C@@H]1CCC(C)=CC1,Chemical behaviour,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,"Article; Weitkamp; Journal of the American Chemical Society; vol. 81; (1959); p. 3430,3431;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=566050&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
5553905,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=5553905&database=RX&origin=ReaxysOutput&ln=,(396 of 518),1,49,full reaction,"1,3,3-trimethyl-2-thia-bicyclo[2.2.2]octane; methanol; Raney nickel","p-menth-1-ene; trans-1,4-menthane; cis-1-isopropyl-4-methyl-cyclohexane; limonene.",305476,CC12CCC(CC1)C(C)(C)S2.CO>>CC(C)C1CCC(C)=CC1.CC(C)[C@H]1CC[C@H](C)CC1.CC(C)[C@@H]1CC[C@H](C)CC1.CC(=C)C1CCC(C)=CC1,Chemical behaviour,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,"Article; Weitkamp; Journal of the American Chemical Society; vol. 81; (1959); p. 3430,3431;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=566050&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
