Reaction ID,Reaction: Links to Reaxys,Data Count,Number of Reaction Details,Reaction Rank,Record Type,Reactant,Product,Bin,Reaction,Reaction Details: Reaction Classification,Example label,Example title,Fulltext of reaction,Number of Reaction Steps,Multi-step Scheme,Multi-step Details,Number of Stages,Solid Phase,Time (Reaction Details) [h],Temperature (Reaction Details) [C],Pressure (Reaction Details) [Torr],pH-Value (Reaction Details),Other Conditions,Reaction Type,Subject Studied,Prototype Reaction,Named Reaction,Type of reaction description (Reaction Details),Location,Comment (Reaction Details),Product,Yield,Yield (numerical),Yield (optical),Stage Reactant,Reagent,Catalyst,Solvent (Reaction Details),References,Links to Reaxys
23836526,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=23836526&database=RX&origin=ReaxysOutput&ln=,(214 of 307),1,65,full reaction,Sucrose,"Butane-1,4-diol; mannitol; D-sorbitol; glycerol; trimethyleneglycol; 2.3-butanediol",307375; 256971; 139524; 110271; 254963; 256971,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O>>OCCCCO.[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO.[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO.OCC(O)CO.OCCCO.CC(O)C(C)O,Chemical behaviour,7,,,1,,,,,0.0833333,150 - 250,187519,,,,Product distribution / selectivity,,,,Page/Page column 27-30,,mannitol; D-sorbitol,6.2 - 18 percent; 5.1 - 64.5 percent,6.2; 5.1,,,hydrogen,ruthenium/ruthenium oxide/aluminium oxide,water,Patent; FRAUNHOFER-GESELLSCHAFT ZUR FOeRDERUNG DER ANGEWANDTEN FORSCHUNG E. V.; WO2006/61196; (2006); A1;,https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=402771&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
32753544,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=32753544&database=RX&origin=ReaxysOutput&ln=,(215 of 307),1,65,full reaction; has multi-step,D-fructose,"mannitol; D-sorbitol; (2S)-hexane-1,2-diol",35607; 35607; 305856,OC[C@H]1OC(O)(CO)[C@@H](O)[C@@H]1O.OC[C@H]1OC(O)(CO)[C@@H](O)[C@@H]1O.OC[C@H]1OC(O)(CO)[C@@H](O)[C@@H]1O>>[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO.[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO.CCCC[C@H](O)CO,Multi-step reaction,,,,2,Reaction-ID:32753544-Steps:32753543;32505193,1: hydrogen / water / 3 h / 129.84 C / 37503.8 Torr / autoclave; 2: hydrogen / water / 0.02 h / 229.84 C / 37503.8 Torr / Autoclave,,,,,,,,,,,,,,,,,,,,hydrogen,,water,"Article; Kanie, Yoshimi; Akiyama, Katsuhiro; Iwamoto, Masakazu; Catalysis Today; vol. 178; 1; (2011); p. 58 - 63;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=20084314&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
38463344,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=38463344&database=RX&origin=ReaxysOutput&ln=,(216 of 307),1,65,full reaction; has preparation,Cellobiose,glycolic Acid; D-sorbitol; gluconic acid; ethylene glycol,127026; 112594; 81374; 307375,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O>>OCC(O)=O.[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO.[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C(O)=O.OCCO,Preparation,,,,1,,,,,3,145,0.00375038,,,,,Reagent/catalyst,,Experimental part,,,,,,,,water; oxygen,,,"Article; Amaniampong, Prince N.; Li, Kaixin; Jia, Xinli; Wang, Bo; Borgna, Armando; Yang, Yanhui; ChemCatChem; vol. 6; 7; (2014); p. 2105 - 2114;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=64014549&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
43852793,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=43852793&database=RX&origin=ReaxysOutput&ln=,(217 of 307),1,65,full reaction,levoglucosan,propylene glycol; mannitol; D-sorbitol; glycerol,270375; 109997; 265665,O[C@@H]1[C@H]2CO[C@H](O2)[C@H](O)[C@H]1O>>CC(O)CO.[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO.[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO.OCC(O)CO,Chemical behaviour,,,,1,,,,,5,180,37503.8,,Autoclave,,Catalytic behavior,Pressure,,Scheme or table,,,,,,,,5 wt% ruthenium/carbon; water; hydrogen,,,"Article; Yin, Wang; Tang, Zhenchen; Venderbosch, Robertus Hendrikus; Zhang, Zheng; Cannilla, Catia; Bonura, Giuseppe; Frusteri, Francesco; Heeres, Hero Jan; ACS Catalysis; vol. 6; 7; (2016); p. 4411 - 4422;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=69198487&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
49260948,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=49260948&database=RX&origin=ReaxysOutput&ln=,(218 of 307),1,65,full reaction; has preparation,alpha-D-glucopyranose; ammonium carbonate,D-sorbitol; formate; gluconate anion,304706; 174470,OCC1OC(O)C(O)C(O)C1O.[H]N([H])[H].OC(O)=O.OCC1OC(O)C(O)C(O)C1O>>[H]C(O)(CO)C([H])(O)C([H])(O)C([H])(O)CO.[O-]C=O.[H]C(O)(CO)C([H])(O)C([H])(O)C([H])(O)C([O-])=O,Preparation,,,,1,,,,,24,20,,,,,,,,Scheme or table,,,,,,,,potassium hydroxide,,ethanol; water,"Article; Ding, Guodong; Su, Ji; Zhang, Cheng; Tang, Kan; Yang, Lisha; Lin, Hongfei; ChemSusChem; vol. 11; 13; (2018); p. , 2029;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=75156045&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
4559376,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=4559376&database=RX&origin=ReaxysOutput&ln=,(219 of 307),3,64,full reaction; has preparation,D-Fructose,D-sorbitol,328051,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)C(=O)CO>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Chemical behaviour,,,,1,,,,,,25,,,pH 7.55; biochemical reaction catalyzed by L-iditol 2-dehydrogenase; DeltaH,,Equilibrium constant; Thermodynamic data,,,,,,,,,,,NADred,,water,"Article; Tewari, Yadu B.; Goldberg, Robert N.; Journal of Chemical Thermodynamics; vol. 28; 10; (1996); p. 1127 - 1144;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=6037528&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
4559376,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=4559376&database=RX&origin=ReaxysOutput&ln=,(219 of 307),3,64,full reaction; has preparation,D-Fructose,D-sorbitol,328051,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)C(=O)CO>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Chemical behaviour,,,,1,,,,,,25,,6.0,,Reduction,Enzyme kinetics,,,,,,,,,,,"1,4-dihydronicotinamide adenine dinucleotide; NAD-dependent D-Sorbitol dehydrogenase (EC 1.1.1.14)",,phosphate buffer,"Article; Adachi, Osao; Toyama, Hirohide; Theeragool, Gunjana; Lotong, Napha; Matsushita, Kazunobu; Bioscience, Biotechnology and Biochemistry; vol. 63; 9; (1999); p. 1589 - 1595;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=6250221&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
4559376,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=4559376&database=RX&origin=ReaxysOutput&ln=,(219 of 307),3,64,full reaction; has preparation,D-Fructose,D-sorbitol,328051,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)C(=O)CO>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Preparation,,,,1,,,,,16,30,,8.5,aq. buffer; Enzymatic reaction,,,,,,experimental part,,,,,,,recombinant histidine tagged sorbitol dehydrogenase from Aspergillus niger; NADH,,,"Article; Koivistoinen, Outi M.; Richard, Peter; Penttilae, Merja; Ruohonen, Laura; Mojzita, Dominik; FEBS Letters; vol. 586; 4; (2012); p. 378 - 383;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=20153132&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
23836267,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=23836267&database=RX&origin=ReaxysOutput&ln=,(220 of 307),1,64,full reaction,D-Glucose,"Butane-1,4-diol; mannitol; D-sorbitol; glycerol; trimethyleneglycol; 2.3-butanediol",307375; 320191; 305794; 110271; 130411; 320191,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O>>OCCCCO.[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO.[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO.OCC(O)CO.OCCCO.CC(O)C(C)O,Chemical behaviour,1; 2; 3; 4,,,1,,,,,0.0416667 - 0.0833333,150 - 250,187519,6,,,Product distribution / selectivity,,,,Page/Page column 10-21,,"Butane-1,4-diol; mannitol; D-sorbitol; glycerol; trimethyleneglycol; 2.3-butanediol",9.4 percent; < 1.5 - 21 percent; 3.0 - 98 percent; 9.2 percent; 10.6 percent; 19.6 percent,9.4; 1.5; 3; 9.2; 10.6; 19.6,,,hydrogen,ruthenium/ruthenium oxide/aluminium oxide,water,Patent; FRAUNHOFER-GESELLSCHAFT ZUR FOeRDERUNG DER ANGEWANDTEN FORSCHUNG E. V.; WO2006/61196; (2006); A1;,https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=402771&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
37583277,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=37583277&database=RX&origin=ReaxysOutput&ln=,(221 of 307),2,64,full reaction; has multi-step,D-raffinose,D-sorbitol,256971,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Multi-step reaction,,,,2,Reaction-ID:37583277-Steps:37583278;204184,"1: hydrotacitile / N,N-dimethyl-formamide / 6 h / 99.84 C / Inert atmosphere; Schlenk technique; 2: hydrogen; / isopropyl alcohol; water / 3 h / 109.84 C / 2400.24 Torr / Autoclave",,,,,,,,,,,,,,,,,,,,hydrotacitile; hydrogen,,"water; N,N-dimethyl-formamide; isopropyl alcohol","Article; Dabral, Saumya; Nishimura, Shun; Ebitani, Kohki; ChemSusChem; vol. 7; 1; (2014); p. 260 - 267;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=62759633&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
37583277,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=37583277&database=RX&origin=ReaxysOutput&ln=,(221 of 307),2,64,full reaction; has multi-step,D-raffinose,D-sorbitol,256971,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Multi-step reaction,,,,2,Reaction-ID:37583277-Steps:37583280;204184,"1: Amberlyst-15 / N,N-dimethyl-formamide / 6 h / 99.84 C / Inert atmosphere; Schlenk technique; 2: hydrogen; / isopropyl alcohol; water / 3 h / 109.84 C / 2400.24 Torr / Autoclave",,,,,,,,,,,,,,,,,,,,hydrogen,,"water; N,N-dimethyl-formamide; isopropyl alcohol","Article; Dabral, Saumya; Nishimura, Shun; Ebitani, Kohki; ChemSusChem; vol. 7; 1; (2014); p. 260 - 267;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=62759633&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
38463345,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=38463345&database=RX&origin=ReaxysOutput&ln=,(222 of 307),1,64,full reaction; has preparation,Cellobiose,glycolic Acid; meso-erythritol; D-sorbitol; gluconic acid; ethylene glycol,259385; 127026; 112594; 81374,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O>>OCC(O)=O.[H][C@](O)(CO)[C@]([H])(O)CO.[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO.[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C(O)=O.OCCO,Preparation,,,,1,,,,,3,145,0.00375038,,,,,,,Experimental part,,,,,,,,water; oxygen,,,"Article; Amaniampong, Prince N.; Li, Kaixin; Jia, Xinli; Wang, Bo; Borgna, Armando; Yang, Yanhui; ChemCatChem; vol. 6; 7; (2014); p. 2105 - 2114;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=64014549&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
46595717,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=46595717&database=RX&origin=ReaxysOutput&ln=,(223 of 307),1,64,half reaction; has preparation,polysaccharides from Brassica rapa L. BRNP-1,D-sorbitol,,>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Preparation,,,,1,,,,,2,120,,,,,,,,Body text,,,,,,,,trifluoroacetic acid,,,"Article; Chen, Zhuo-Er; Wufuer, Reziyamu; Ji, Jin-Hu; Li, Jin-Fang; Cheng, Yu-Feng; Dong, Cai-Xia; Taoerdahong, Hailiqian; Journal of Agricultural and Food Chemistry; vol. 65; 44; (2017); p. 9685 - 9692;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=72543213&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
46595718,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=46595718&database=RX&origin=ReaxysOutput&ln=,(224 of 307),1,64,half reaction; has preparation,polysaccharides from Brassica rapa L. BRNP-2,D-sorbitol,,>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Preparation,,,,1,,,,,2,120,,,,,,,,Body text,,,,,,,,trifluoroacetic acid,,,"Article; Chen, Zhuo-Er; Wufuer, Reziyamu; Ji, Jin-Hu; Li, Jin-Fang; Cheng, Yu-Feng; Dong, Cai-Xia; Taoerdahong, Hailiqian; Journal of Agricultural and Food Chemistry; vol. 65; 44; (2017); p. 9685 - 9692;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=72543213&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
204185,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=204185&database=RX&origin=ReaxysOutput&ln=,(225 of 307),6,63,full reaction; has preparation,D-glucose,D-sorbitol; gluconic acid,269736; 328494,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C=O>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO.[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C(O)=O,Preparation,,,,1,,,,,,,,,,,,,,,,,,,,,,sodium hydroxide; nickel,,,Article; Delepine; Horeau; Comptes Rendus Hebdomadaires des Seances de l'Academie des Sciences; vol. 204; (1937); p. 1607; Bulletin de la Societe Chimique de France; vol. &lt;5&gt;4; (1937); p. 1531;,https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=1150081&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
204185,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=204185&database=RX&origin=ReaxysOutput&ln=,(225 of 307),6,63,full reaction; has preparation,D-glucose,D-sorbitol; gluconic acid,269736; 328494,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C=O>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO.[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C(O)=O,Preparation,,,,1,,,,,,,,,,,,,,,,,,,,,,sodium hydroxide; platinum,,,"Article; Bach et al.; Biokhimiya; vol. 1; (1936); p. 75,82; Chemisches Zentralblatt; vol. 109; I; (1938); p. 626;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=1439161&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
204185,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=204185&database=RX&origin=ReaxysOutput&ln=,(225 of 307),6,63,full reaction; has preparation,D-glucose,D-sorbitol; gluconic acid,269736; 328494,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C=O>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO.[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C(O)=O,Preparation,,,,1,,,,,,60,,,"paired electrolysis with Pb sheet cathode and dimension stable anode, current density of 50 mA cm-2, Qr is 110percent",,,,,,,,,,,,,sodium hydroxide; sodium sulfate; sodium bromide,,water,"Article; Li, Hongmei; Li, Wei; Guo, Zicheng; Gu, Dengping; Cai, Shengmin; Fujishima, Akira; Collection of Czechoslovak Chemical Communications; vol. 60; 6; (1995); p. 928 - 934;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=6056586&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
204185,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=204185&database=RX&origin=ReaxysOutput&ln=,(225 of 307),6,63,full reaction; has preparation,D-glucose,D-sorbitol; gluconic acid,269736; 328494,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C=O>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO.[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C(O)=O,Chemical behaviour,,,,1,,,,,,60,,,"paired electrolysis with Pb sheet cathode and dimension stable anode; effects of Qr, current density, temperature, glucose concentration, and electrolyte composition on product yields; further temperatures",,Product distribution,,,,,,,,,,,sodium hydroxide; sodium sulfate; sodium bromide,,water,"Article; Li, Hongmei; Li, Wei; Guo, Zicheng; Gu, Dengping; Cai, Shengmin; Fujishima, Akira; Collection of Czechoslovak Chemical Communications; vol. 60; 6; (1995); p. 928 - 934;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=6056586&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
204185,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=204185&database=RX&origin=ReaxysOutput&ln=,(225 of 307),6,63,full reaction; has preparation,D-glucose,D-sorbitol; gluconic acid,269736; 328494,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C=O>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO.[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C(O)=O,Preparation,,,,1,,,,,,,,,unter Ausschluss von Sauerstoff,,,,,,,,,,,,,sodium hydroxide; platinum,,,"Article; Bach et al.; Biokhimiya; vol. 1; (1936); p. 75,82; Chemisches Zentralblatt; vol. 109; I; (1938); p. 626;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=1439161&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
204185,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=204185&database=RX&origin=ReaxysOutput&ln=,(225 of 307),6,63,full reaction; has preparation,D-glucose,D-sorbitol; gluconic acid,269736; 328494,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C=O>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO.[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C(O)=O,Preparation,,,,1,,,,,,,,,,,,,,,,,,,,,,sodium hydroxide; nickel,,,Article; Delepine; Horeau; Comptes Rendus Hebdomadaires des Seances de l'Academie des Sciences; vol. 204; (1937); p. 1607; Bulletin de la Societe Chimique de France; vol. &lt;5&gt;4; (1937); p. 1531;,https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=1150081&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
4018599,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=4018599&database=RX&origin=ReaxysOutput&ln=,(226 of 307),1,63,full reaction; has preparation,D-glycero-D-gulo-heptose,D-sorbitol,252373,[H][C@@](O)(CO)[C@@]([H])(O)[C@]1([H])OC[C@H](O)[C@@H]1O>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Preparation,,,,1,,,,,3.5,130,,,,,,,,,,,D-sorbitol,88 percent Chromat.,,,,1-methyl-pyrrolidin-2-one; RhCl(PPh3)3,,,"Article; Andrews, Mark A.; Klaeren, Stephen A.; Journal of the Chemical Society. Chemical communications; 18; (1988); p. 1266 - 1267;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=5936473&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
4819736,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=4819736&database=RX&origin=ReaxysOutput&ln=,(227 of 307),1,63,full reaction,D-5-ketofructose,mannitol; D-sorbitol; L-iditol,327168; 327168; 327168,[H][C@@](O)(C(=O)CO)[C@]([H])(O)C(=O)CO.[H][C@@](O)(C(=O)CO)[C@]([H])(O)C(=O)CO.[H][C@@](O)(C(=O)CO)[C@]([H])(O)C(=O)CO>>[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO.[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO.[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)CO,Chemical behaviour,,,,1,,,,,,100,75006,,,,Product distribution,,,,,,,,,,,hydrogen,palladium on activated charcoal,,"Article; Heinen, Annemieke W.; Peters, Joop A.; Van Bekkum, Herman; Carbohydrate Research; vol. 304; 2; (1997); p. 155 - 164;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=6079304&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
23836266,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=23836266&database=RX&origin=ReaxysOutput&ln=,(228 of 307),1,63,full reaction,D-Glucose,"Butane-1,4-diol; mannitol; D-sorbitol; ethylene glycol; glycerol; trimethyleneglycol; 2.3-butanediol",307375; 307375; 320191; 305794; 110271; 130411; 320191,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O>>OCCCCO.[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO.[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO.OCCO.OCC(O)CO.OCCCO.CC(O)C(C)O,Chemical behaviour,5,,,1,,,,,0.00138889,250 - 400,187519,,,,Product distribution / selectivity,,,,Page/Page column 22-24,,mannitol; D-sorbitol; ethylene glycol,0 - 6 percent; 0.1 - 41.8 percent; 0 - 17.2 percent,0; 0.1; 0,,,hydrogen,ruthenium/ruthenium oxide/aluminium oxide,water,Patent; FRAUNHOFER-GESELLSCHAFT ZUR FOeRDERUNG DER ANGEWANDTEN FORSCHUNG E. V.; WO2006/61196; (2006); A1;,https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=402771&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
26063176,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=26063176&database=RX&origin=ReaxysOutput&ln=,(229 of 307),1,63,full reaction; has preparation,Wilkinson's catalyst; fructopyranose,"D-Glucose; mannitol; D-sorbitol; D-mannono-1,4-lactone",16082,Cl[Rh]([P](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)([P](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)[P](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1.OCC1(O)OCC(O)C(O)C1O>>OCC1OC(O)C(O)C(O)C1O.[H]C(O)(CO)C([H])(O)C([H])(O)C([H])(O)CO.[H]C(O)(CO)C([H])(O)C([H])(O)C([H])(O)CO.[H]C(O)(CO)C1([H])OC(=O)C(O)C1O,Preparation,,,,1,,,,,,,,,,,,,,,,"argon-filled glovebox, bibenzyl, 130°C, 28h, further products; product detd. by GC",,,,,,"2,2,6,6-tetramethylpiperine",,further solvent(s),"Article; Andrews, Mark A.; Organometallics; vol. 8; 11; (1989); p. 2703 - 2708; (from Gmelin)",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=7495705&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
